date,session_key,stop_duration,meeting_key,driver_number,lap_number,lane_duration,pit_duration
2025-11-21T01:19:37.492000+00:00,9851,,1274,14,16,540.2,540.2
2025-11-21T01:19:49.996000+00:00,9851,,1274,87,20,256.4,256.4
2025-11-21T01:19:57.978000+00:00,9851,,1274,63,17,544.4,544.4
2025-11-21T01:20:31.845000+00:00,9851,,1274,27,18,416.5,416.5
2025-11-21T01:21:09.555000+00:00,9851,,1274,43,21,301.3,301.3
2025-11-21T01:21:48.819000+00:00,9851,,1274,18,19,314.1,314.1
2025-11-21T01:23:18.650000+00:00,9851,,1274,16,23,342.0,342.0
2025-11-21T01:23:53.962000+00:00,9851,,1274,10,21,479.4,479.4
2025-11-21T01:23:55.822000+00:00,9851,,1274,5,20,227.3,227.3
2025-11-21T01:25:42.224000+00:00,9851,,1274,44,22,352.4,352.4
2025-11-21T01:28:50.978000+00:00,9851,,1274,22,25,293.9,293.9
2025-11-21T04:05:22.854000+00:00,9852,,1274,10,1,,
2025-11-21T04:05:34.461000+00:00,9852,,1274,63,1,,
2025-11-21T04:05:42.321000+00:00,9852,,1274,43,1,,
2025-11-21T04:05:56.084000+00:00,9852,,1274,31,1,,
2025-11-21T04:06:01.718000+00:00,9852,,1274,30,1,,
2025-11-21T04:06:05.621000+00:00,9852,,1274,87,1,,
2025-11-21T04:06:08.031000+00:00,9852,,1274,6,1,,
2025-11-21T04:06:54.937000+00:00,9852,,1274,44,1,,
2025-11-21T04:07:19.592000+00:00,9852,,1274,12,1,,
2025-11-21T04:07:34.887000+00:00,9852,,1274,23,1,,
2025-11-21T04:07:59.638000+00:00,9852,,1274,1,1,,
2025-11-21T04:08:13.531000+00:00,9852,,1274,22,1,,
2025-11-21T04:08:42.337000+00:00,9852,,1274,16,1,,
2025-11-21T04:11:35.992000+00:00,9852,,1274,5,1,,
2025-11-21T04:11:47.638000+00:00,9852,,1274,81,1,,
2025-11-21T04:11:51.444000+00:00,9852,,1274,14,1,,
2025-11-21T04:11:56.446000+00:00,9852,,1274,55,1,,
2025-11-21T04:12:02.241000+00:00,9852,,1274,27,1,,
2025-11-21T04:12:11.256000+00:00,9852,,1274,18,1,,
2025-11-21T04:14:11.053000+00:00,9852,,1274,4,1,,
2025-11-21T04:26:34.079000+00:00,9852,,1274,30,10,261.2,261.2
2025-11-21T04:27:09.041000+00:00,9852,,1274,6,10,284.7,284.7
2025-11-21T04:29:30.188000+00:00,9852,,1274,23,11,227.1,227.1
2025-11-21T04:30:09.797000+00:00,9852,,1274,18,9,174.2,174.2
2025-11-21T04:30:15.101000+00:00,9852,,1274,81,8,294.8,294.8
2025-11-21T04:30:37.202000+00:00,9852,,1274,87,11,321.5,321.5
2025-11-21T04:30:57.859000+00:00,9852,,1274,55,11,22.5,22.5
2025-11-21T04:31:30.032000+00:00,9852,,1274,63,13,250.5,250.5
2025-11-21T04:31:51.315000+00:00,9852,,1274,16,12,225.5,225.5
2025-11-21T04:31:55.760000+00:00,9852,,1274,43,13,198.5,198.5
2025-11-21T04:32:03.592000+00:00,9852,,1274,10,13,285.7,285.7
2025-11-21T04:32:10.527000+00:00,9852,,1274,22,11,320.8,320.8
2025-11-21T04:32:14.637000+00:00,9852,,1274,14,9,376.2,376.2
2025-11-21T04:32:18.170000+00:00,9852,,1274,5,10,250.6,250.6
2025-11-21T04:32:21.244000+00:00,9852,,1274,30,13,34.9,34.9
2025-11-21T04:32:30.614000+00:00,9852,,1274,44,12,353.6,353.6
2025-11-21T04:32:41.070000+00:00,9852,,1274,1,11,411.9,411.9
2025-11-21T04:33:25.437000+00:00,9852,,1274,12,14,126.5,126.5
2025-11-21T04:33:34.705000+00:00,9852,,1274,4,9,249.2,249.2
2025-11-21T04:33:44.481000+00:00,9852,,1274,27,10,323.3,323.3
2025-11-21T04:34:33.660000+00:00,9852,,1274,31,14,326.1,326.1
2025-11-21T04:54:02.964000+00:00,9852,,1274,27,13,1541.7,1541.7
2025-11-21T04:54:04.975000+00:00,9852,,1274,5,14,1557.3,1557.3
2025-11-21T04:54:07.296000+00:00,9852,,1274,23,16,1704.2,1704.2
2025-11-21T04:54:09.095000+00:00,9852,,1274,55,15,1413.7,1413.7
2025-11-21T04:54:13.620000+00:00,9852,,1274,30,15,1065.4,1065.4
2025-11-21T04:54:16.280000+00:00,9852,,1274,10,17,1618.4,1618.4
2025-11-21T04:54:20.204000+00:00,9852,,1274,6,15,1062.1,1062.1
2025-11-21T04:54:25.590000+00:00,9852,,1274,43,17,1548.3,1548.3
2025-11-21T04:54:32.465000+00:00,9852,,1274,14,13,1713.8,1713.8
2025-11-21T04:54:37.322000+00:00,9852,,1274,18,14,1641.7,1641.7
2025-11-21T04:54:43.624000+00:00,9852,,1274,1,15,1734.5,1734.5
2025-11-21T04:54:46.549000+00:00,9852,,1274,16,16,1600.9,1600.9
2025-11-21T04:54:49.602000+00:00,9852,,1274,22,15,1680.0,1680.0
2025-11-21T04:54:55.992000+00:00,9852,,1274,4,12,1530.4,1530.4
2025-11-21T04:55:00.270000+00:00,9852,,1274,44,16,1703.2,1703.2
2025-11-21T04:55:02.841000+00:00,9852,,1274,63,17,1663.2,1663.2
2025-11-21T04:55:06.693000+00:00,9852,,1274,12,17,1427.7,1427.7
2025-11-21T04:55:10.095000+00:00,9852,,1274,31,17,1562.4,1562.4
2025-11-21T04:55:26.804000+00:00,9852,,1274,87,16,1811.1,1811.1
2025-11-21T04:55:43.048000+00:00,9852,,1274,81,12,1822.8,1822.8
2025-11-22T00:31:00.308000+00:00,9853,,1274,81,1,,
2025-11-22T00:31:13.012000+00:00,9853,,1274,44,1,,
2025-11-22T00:31:26.378000+00:00,9853,,1274,87,1,,
2025-11-22T00:33:41.254000+00:00,9853,,1274,31,1,,
2025-11-22T00:34:57.572000+00:00,9853,,1274,4,1,,
2025-11-22T00:35:40.867000+00:00,9853,,1274,1,1,,
2025-11-22T00:35:45.470000+00:00,9853,,1274,14,1,,
2025-11-22T00:35:52.216000+00:00,9853,,1274,22,1,,
2025-11-22T00:37:46.388000+00:00,9853,,1274,30,1,,
2025-11-22T00:37:56.533000+00:00,9853,,1274,6,1,,
2025-11-22T00:38:05.007000+00:00,9853,,1274,55,1,,
2025-11-22T00:38:26.323000+00:00,9853,,1274,23,1,,
2025-11-22T00:40:20.069000+00:00,9853,,1274,16,1,,
2025-11-22T00:42:59.640000+00:00,9853,,1274,12,1,,
2025-11-22T00:43:41.199000+00:00,9853,,1274,63,1,,
2025-11-22T00:50:53.730000+00:00,9853,,1274,87,2,1038.4,1038.4
2025-11-22T00:53:47.733000+00:00,9853,,1274,18,1,,
2025-11-22T00:57:57.934000+00:00,9853,,1274,4,10,256.7,256.7
2025-11-22T01:01:51.045000+00:00,9853,,1274,43,1,,
2025-11-22T01:02:06.242000+00:00,9853,,1274,81,12,497.6,497.6
2025-11-22T01:02:11.057000+00:00,9853,,1274,44,14,353.7,353.7
2025-11-22T01:02:31.420000+00:00,9853,,1274,22,8,748.8,748.8
2025-11-22T01:02:51.217000+00:00,9853,,1274,16,11,177.7,177.7
2025-11-22T01:03:16.364000+00:00,9853,,1274,5,1,,
2025-11-22T01:03:30.039000+00:00,9853,,1274,6,10,410.9,410.9
2025-11-22T01:03:37.137000+00:00,9853,,1274,30,10,491.5,491.5
2025-11-22T01:03:50.774000+00:00,9853,,1274,1,13,294.9,294.9
2025-11-22T01:06:06.255000+00:00,9853,,1274,43,3,32.9,32.9
2025-11-22T01:06:33.174000+00:00,9853,,1274,87,5,581.9,581.9
2025-11-22T01:07:48.656000+00:00,9853,,1274,31,11,908.8,908.8
2025-11-22T01:08:39.291000+00:00,9853,,1274,55,9,830.9,830.9
2025-11-22T01:08:41.346000+00:00,9853,,1274,63,8,619.9,619.9
2025-11-22T01:08:49.897000+00:00,9853,,1274,12,10,440.2,440.2
2025-11-22T01:09:01.209000+00:00,9853,,1274,23,8,998.0,998.0
2025-11-22T01:11:36.547000+00:00,9853,,1274,4,13,487.3,487.3
2025-11-22T01:11:46.284000+00:00,9853,,1274,10,1,,
2025-11-22T01:12:15.785000+00:00,9853,,1274,27,1,,
2025-11-22T01:12:51.977000+00:00,9853,,1274,18,2,1026.5,1026.5
2025-11-22T01:14:21.769000+00:00,9853,,1274,14,3,2082.6,2082.6
2025-11-22T01:15:49.123000+00:00,9853,,1274,81,16,337.3,337.3
2025-11-22T01:16:49.677000+00:00,9853,,1274,5,7,119.0,119.0
2025-11-22T01:20:23.543000+00:00,9853,,1274,30,18,129.0,129.0
2025-11-22T01:20:40.822000+00:00,9853,,1274,43,10,140.7,140.7
2025-11-22T01:21:27.199000+00:00,9853,,1274,6,19,96.2,96.2
2025-11-22T01:21:47.679000+00:00,9853,,1274,23,15,24.3,24.3
2025-11-22T01:21:58.388000+00:00,9853,,1274,87,12,164.1,164.1
2025-11-22T01:22:00.327000+00:00,9853,,1274,55,16,26.8,26.8
2025-11-22T01:22:01.798000+00:00,9853,,1274,44,23,236.5,236.5
2025-11-22T01:22:22.431000+00:00,9853,,1274,1,22,169.5,169.5
2025-11-22T01:22:54.025000+00:00,9853,,1274,16,21,136.7,136.7
2025-11-22T01:23:08.184000+00:00,9853,,1274,63,16,22.8,22.8
2025-11-22T01:23:54.779000+00:00,9853,,1274,31,19,122.3,122.3
2025-11-22T01:24:01.158000+00:00,9853,,1274,12,18,23.2,23.2
2025-11-22T01:24:15.285000+00:00,9853,,1274,18,8,22.6,22.6
2025-11-22T01:24:29.898000+00:00,9853,,1274,22,19,150.8,150.8
2025-11-22T01:27:19.048000+00:00,9853,,1274,27,8,159.0,159.0
2025-11-22T04:00:03.826000+00:00,9854,,1274,14,1,,
2025-11-22T04:00:07.435000+00:00,9854,,1274,18,1,,
2025-11-22T04:00:10.273000+00:00,9854,,1274,10,1,,
2025-11-22T04:00:12.516000+00:00,9854,,1274,87,1,,
2025-11-22T04:00:17.439000+00:00,9854,,1274,31,1,,
2025-11-22T04:00:24.429000+00:00,9854,,1274,43,1,,
2025-11-22T04:00:29.196000+00:00,9854,,1274,44,1,,
2025-11-22T04:00:31.085000+00:00,9854,,1274,23,1,,
2025-11-22T04:00:37.053000+00:00,9854,,1274,16,1,,
2025-11-22T04:00:40.971000+00:00,9854,,1274,6,1,,
2025-11-22T04:00:48.126000+00:00,9854,,1274,30,1,,
2025-11-22T04:00:56.047000+00:00,9854,,1274,4,1,,
2025-11-22T04:01:02.110000+00:00,9854,,1274,22,1,,
2025-11-22T04:01:03.974000+00:00,9854,,1274,5,1,,
2025-11-22T04:01:14.255000+00:00,9854,,1274,55,1,,
2025-11-22T04:01:16.157000+00:00,9854,,1274,27,1,,
2025-11-22T04:01:22.908000+00:00,9854,,1274,63,1,,
2025-11-22T04:01:24.759000+00:00,9854,,1274,12,1,,
2025-11-22T04:01:27.671000+00:00,9854,,1274,1,1,,
2025-11-22T04:02:14.953000+00:00,9854,,1274,81,1,,
2025-11-22T04:03:10.036000+00:00,9854,,1274,87,2,26.9,26.9
2025-11-22T04:03:14.874000+00:00,9854,,1274,10,2,38.4,38.4
2025-11-22T04:03:18.447000+00:00,9854,,1274,31,2,31.5,31.5
2025-11-22T04:03:25.253000+00:00,9854,,1274,43,2,30.3,30.3
2025-11-22T04:03:47.877000+00:00,9854,,1274,30,2,26.4,26.4
2025-11-22T04:03:56.673000+00:00,9854,,1274,6,2,25.5,25.5
2025-11-22T04:04:00.771000+00:00,9854,,1274,4,2,27.3,27.3
2025-11-22T04:04:10.109000+00:00,9854,,1274,22,2,32.2,32.2
2025-11-22T04:04:18.738000+00:00,9854,,1274,63,2,31.0,31.0
2025-11-22T04:04:23.738000+00:00,9854,,1274,12,2,28.8,28.8
2025-11-22T04:04:25.139000+00:00,9854,,1274,1,2,25.3,25.3
2025-11-22T04:05:41.120000+00:00,9854,,1274,44,3,23.4,23.4
2025-11-22T04:05:44.802000+00:00,9854,,1274,23,3,25.2,25.2
2025-11-22T04:06:00.542000+00:00,9854,,1274,16,3,27.2,27.2
2025-11-22T04:06:20.603000+00:00,9854,,1274,55,3,23.0,23.0
2025-11-22T04:31:03.254000+00:00,9854,,1274,4,9,771.5,771.5
2025-11-22T04:31:07.209000+00:00,9854,,1274,18,11,594.8,594.8
2025-11-22T04:31:13.288000+00:00,9854,,1274,63,10,619.3,619.3
2025-11-22T04:31:17.282000+00:00,9854,,1274,6,10,629.0,629.0
2025-11-22T04:31:25.876000+00:00,9854,,1274,43,10,690.0,690.0
2025-11-22T04:31:32.409000+00:00,9854,,1274,30,10,702.2,702.2
2025-11-22T04:31:40.273000+00:00,9854,,1274,10,11,596.0,596.0
2025-11-22T04:31:49.184000+00:00,9854,,1274,1,10,638.8,638.8
2025-11-22T04:31:58.333000+00:00,9854,,1274,14,11,667.8,667.8
2025-11-22T04:32:03.755000+00:00,9854,,1274,16,10,671.5,671.5
2025-11-22T04:32:11.866000+00:00,9854,,1274,55,10,668.9,668.9
2025-11-22T04:32:18.723000+00:00,9854,,1274,87,10,701.6,701.6
2025-11-22T04:32:21.694000+00:00,9854,,1274,31,10,775.6,775.6
2025-11-22T04:32:39.683000+00:00,9854,,1274,81,9,818.7,818.7
2025-11-22T04:32:46.555000+00:00,9854,,1274,27,11,658.1,658.1
2025-11-22T04:39:56.164000+00:00,9854,,1274,18,15,33.3,33.3
2025-11-22T04:54:02.651000+00:00,9854,,1274,16,18,346.1,346.1
2025-11-22T04:54:06.892000+00:00,9854,,1274,4,18,304.7,304.7
2025-11-22T04:54:12.495000+00:00,9854,,1274,81,17,319.2,319.2
2025-11-22T04:54:17.700000+00:00,9854,,1274,6,19,290.3,290.3
2025-11-22T04:54:24.160000+00:00,9854,,1274,30,19,277.6,277.6
2025-11-22T04:54:29.467000+00:00,9854,,1274,55,18,314.0,314.0
2025-11-22T04:54:37.774000+00:00,9854,,1274,14,19,393.8,393.8
2025-11-22T04:54:51.318000+00:00,9854,,1274,1,18,417.3,417.3
2025-11-22T04:55:01.068000+00:00,9854,,1274,10,20,305.6,305.6
2025-11-22T04:55:43.683000+00:00,9854,,1274,63,19,408.2,408.2
2025-11-23T04:06:24.941000+00:00,9858,2.5,1274,22,1,21.383,21.383
2025-11-23T04:06:49.609000+00:00,9858,14.2,1274,5,1,33.23,33.23
2025-11-23T04:08:21.548000+00:00,9858,3.1,1274,12,2,21.968,21.968
2025-11-23T04:08:33.857000+00:00,9858,5.2,1274,10,2,23.903,23.903
2025-11-23T04:08:42.280000+00:00,9858,13.1,1274,30,2,32.736,32.736
2025-11-23T04:26:53.267000+00:00,9858,3.9,1274,23,13,23.361,23.361
2025-11-23T04:29:02.515000+00:00,9858,11.3,1274,23,14,30.065,30.065
2025-11-23T04:32:00.114000+00:00,9858,2.5,1274,14,16,21.068,21.068
2025-11-23T04:33:13.981000+00:00,9858,2.2,1274,63,17,20.929,20.929
2025-11-23T04:33:38.004000+00:00,9858,3.1,1274,87,17,21.491,21.491
2025-11-23T04:38:22.909000+00:00,9858,2.9,1274,6,20,21.324,21.324
2025-11-23T04:39:54.483000+00:00,9858,2.7,1274,81,21,21.371,21.371
2025-11-23T04:41:15.397000+00:00,9858,2.5,1274,4,22,21.049,21.049
2025-11-23T04:41:30.088000+00:00,9858,2.6,1274,55,22,21.164,21.164
2025-11-23T04:44:43.963000+00:00,9858,2.7,1274,16,24,21.351,21.351
2025-11-23T04:45:59.349000+00:00,9858,3.0,1274,1,25,21.708,21.708
2025-11-23T04:46:56.693000+00:00,9858,4.0,1274,43,25,22.842,22.842
2025-11-23T04:49:49.465000+00:00,9858,3.2,1274,31,27,22.389,22.389
2025-11-23T04:50:08.739000+00:00,9858,2.2,1274,22,27,20.68,20.68
2025-11-23T04:51:50.731000+00:00,9858,2.4,1274,30,28,21.287,21.287
2025-11-23T04:52:53.262000+00:00,9858,3.1,1274,44,29,21.638,21.638
2025-11-23T04:54:29.901000+00:00,9858,,1274,27,30,22.3,22.3
2025-11-23T05:01:52.169000+00:00,9858,9.9,1274,23,34,29.308,29.308
2025-11-28T13:30:03.555000+00:00,9840,,1275,63,1,,
2025-11-28T13:30:05.018000+00:00,9840,,1275,27,1,,
2025-11-28T13:30:10.233000+00:00,9840,,1275,30,1,,
2025-11-28T13:30:17.278000+00:00,9840,,1275,6,1,,
2025-11-28T13:30:26.378000+00:00,9840,,1275,31,1,,
2025-11-28T13:30:37.719000+00:00,9840,,1275,1,1,,
2025-11-28T13:30:48.076000+00:00,9840,,1275,87,1,,
2025-11-28T13:30:54.482000+00:00,9840,,1275,12,1,,
2025-11-28T13:31:02.888000+00:00,9840,,1275,22,1,,
2025-11-28T13:31:09.155000+00:00,9840,,1275,43,1,,
2025-11-28T13:31:11.770000+00:00,9840,,1275,55,1,,
2025-11-28T13:31:16.656000+00:00,9840,,1275,10,1,,
2025-11-28T13:31:27.618000+00:00,9840,,1275,44,1,,
2025-11-28T13:31:31.832000+00:00,9840,,1275,16,1,,
2025-11-28T13:31:35.866000+00:00,9840,,1275,81,1,,
2025-11-28T13:31:42.232000+00:00,9840,,1275,5,1,,
2025-11-28T13:31:42.592000+00:00,9840,,1275,23,1,,
2025-11-28T13:31:57.618000+00:00,9840,,1275,4,1,,
2025-11-28T13:33:06.272000+00:00,9840,,1275,18,1,,
2025-11-28T13:33:46.431000+00:00,9840,,1275,14,1,,
2025-11-28T13:36:44.625000+00:00,9840,,1275,44,4,33.6,33.6
2025-11-28T13:37:16.041000+00:00,9840,,1275,30,5,38.5,38.5
2025-11-28T13:37:37.151000+00:00,9840,,1275,6,5,35.3,35.3
2025-11-28T13:40:43.050000+00:00,9840,,1275,5,6,30.6,30.6
2025-11-28T13:44:37.016000+00:00,9840,,1275,23,8,31.3,31.3
2025-11-28T13:46:49.402000+00:00,9840,,1275,30,10,38.1,38.1
2025-11-28T13:47:22.926000+00:00,9840,,1275,55,10,28.9,28.9
2025-11-28T13:50:00.024000+00:00,9840,,1275,16,11,33.2,33.2
2025-11-28T13:50:47.443000+00:00,9840,,1275,4,7,525.1,525.1
2025-11-28T13:52:25.816000+00:00,9840,,1275,81,8,512.3,512.3
2025-11-28T13:53:29.937000+00:00,9840,,1275,87,10,415.1,415.1
2025-11-28T13:54:19.125000+00:00,9840,,1275,6,12,284.4,284.4
2025-11-28T13:54:34.447000+00:00,9840,,1275,27,9,668.7,668.7
2025-11-28T13:54:40.025000+00:00,9840,,1275,12,11,371.0,371.0
2025-11-28T13:54:52.871000+00:00,9840,,1275,63,12,299.1,299.1
2025-11-28T13:55:07.114000+00:00,9840,,1275,31,11,446.6,446.6
2025-11-28T13:56:35.284000+00:00,9840,,1275,1,11,456.8,456.8
2025-11-28T13:57:25.075000+00:00,9840,,1275,30,13,351.2,351.2
2025-11-28T13:57:49.984000+00:00,9840,,1275,5,12,372.1,372.1
2025-11-28T13:58:06.545000+00:00,9840,,1275,14,10,535.8,535.8
2025-11-28T13:59:46.261000+00:00,9840,,1275,10,12,508.4,508.4
2025-11-28T13:59:53.021000+00:00,9840,,1275,22,13,371.5,371.5
2025-11-28T14:00:12.451000+00:00,9840,,1275,44,12,572.6,572.6
2025-11-28T14:01:21.157000+00:00,9840,,1275,18,11,608.5,608.5
2025-11-28T14:02:13.402000+00:00,9840,,1275,43,12,618.7,618.7
2025-11-28T14:03:01.511000+00:00,9840,,1275,16,16,294.9,294.9
2025-11-28T14:03:18.730000+00:00,9840,,1275,10,14,34.7,34.7
2025-11-28T14:03:22.824000+00:00,9840,,1275,23,14,468.9,468.9
2025-11-28T14:10:52.103000+00:00,9840,,1275,44,16,258.2,258.2
2025-11-28T14:12:07.053000+00:00,9840,,1275,27,16,400.9,400.9
2025-11-28T14:15:36.475000+00:00,9840,,1275,31,21,369.6,369.6
2025-11-28T14:15:43.714000+00:00,9840,,1275,87,17,724.6,724.6
2025-11-28T14:15:57.620000+00:00,9840,,1275,55,14,1307.4,1307.4
2025-11-28T14:15:59.526000+00:00,9840,,1275,18,17,334.0,334.0
2025-11-28T14:16:12.687000+00:00,9840,,1275,6,22,448.1,448.1
2025-11-28T14:16:24.543000+00:00,9840,,1275,30,23,265.7,265.7
2025-11-28T14:18:03.765000+00:00,9840,,1275,55,15,39.1,39.1
2025-11-28T14:18:09.405000+00:00,9840,,1275,14,18,480.4,480.4
2025-11-28T14:18:36.911000+00:00,9840,,1275,10,18,569.6,569.6
2025-11-28T14:18:45.802000+00:00,9840,,1275,23,22,233.9,233.9
2025-11-28T14:18:54.927000+00:00,9840,,1275,43,18,458.2,458.2
2025-11-28T14:19:30.083000+00:00,9840,,1275,4,20,515.1,515.1
2025-11-28T14:19:35.239000+00:00,9840,,1275,81,21,466.5,466.5
2025-11-28T14:20:03.708000+00:00,9840,,1275,1,22,456.4,456.4
2025-11-28T14:20:12.880000+00:00,9840,,1275,63,26,311.9,311.9
2025-11-28T14:20:29.052000+00:00,9840,,1275,12,25,310.3,310.3
2025-11-28T14:20:53.912000+00:00,9840,,1275,16,24,328.9,328.9
2025-11-28T14:21:32.720000+00:00,9840,,1275,31,24,53.4,53.4
2025-11-28T14:21:45.690000+00:00,9840,,1275,87,20,51.1,51.1
2025-11-28T14:21:48.503000+00:00,9840,,1275,27,19,323.0,323.0
2025-11-28T14:21:53.847000+00:00,9840,,1275,30,26,38.2,38.2
2025-11-28T14:21:58.799000+00:00,9840,,1275,5,23,415.8,415.8
2025-11-28T14:22:08.567000+00:00,9840,,1275,44,22,167.2,167.2
2025-11-28T14:22:17.128000+00:00,9840,,1275,22,22,555.8,555.8
2025-11-28T14:22:22.190000+00:00,9840,,1275,6,25,46.4,46.4
2025-11-28T14:23:47.869000+00:00,9840,,1275,55,18,32.3,32.3
2025-11-28T14:26:42.614000+00:00,9840,,1275,12,28,22.7,22.7
2025-11-28T14:27:29.926000+00:00,9840,,1275,5,26,29.2,29.2
2025-11-28T14:28:17.942000+00:00,9840,,1275,1,25,168.9,168.9
2025-11-28T14:28:32.489000+00:00,9840,,1275,10,23,54.8,54.8
2025-11-28T14:28:37.583000+00:00,9840,,1275,23,27,48.5,48.5
2025-11-28T14:29:21.377000+00:00,9840,,1275,14,24,29.1,29.1
2025-11-28T14:29:32.423000+00:00,9840,,1275,30,28,252.8,252.8
2025-11-28T14:29:40.330000+00:00,9840,,1275,6,28,101.3,101.3
2025-11-28T14:29:53.180000+00:00,9840,,1275,43,24,29.2,29.2
2025-11-28T17:30:02.971000+00:00,9841,,1275,1,1,,
2025-11-28T17:30:07.690000+00:00,9841,,1275,10,1,,
2025-11-28T17:30:13.955000+00:00,9841,,1275,22,1,,
2025-11-28T17:30:17.565000+00:00,9841,,1275,16,1,,
2025-11-28T17:30:32.430000+00:00,9841,,1275,44,1,,
2025-11-28T17:30:38.165000+00:00,9841,,1275,55,1,,
2025-11-28T17:30:45.884000+00:00,9841,,1275,31,1,,
2025-11-28T17:30:56.732000+00:00,9841,,1275,87,1,,
2025-11-28T17:30:58.572000+00:00,9841,,1275,43,1,,
2025-11-28T17:31:09.271000+00:00,9841,,1275,6,1,,
2025-11-28T17:31:17.384000+00:00,9841,,1275,23,1,,
2025-11-28T17:31:26.430000+00:00,9841,,1275,4,1,,
2025-11-28T17:31:33.861000+00:00,9841,,1275,81,1,,
2025-11-28T17:31:45.530000+00:00,9841,,1275,27,1,,
2025-11-28T17:31:51.849000+00:00,9841,,1275,5,1,,
2025-11-28T17:31:57.446000+00:00,9841,,1275,18,1,,
2025-11-28T17:32:09.781000+00:00,9841,,1275,14,1,,
2025-11-28T17:32:57.461000+00:00,9841,,1275,30,1,,
2025-11-28T17:34:32.990000+00:00,9841,,1275,12,1,,
2025-11-28T17:34:39.725000+00:00,9841,,1275,63,1,,
2025-11-28T17:38:50.795000+00:00,9841,,1275,30,4,70.3,70.3
2025-11-28T17:49:02.730000+00:00,9841,,1275,63,7,241.6,241.6
2025-11-28T17:49:11.918000+00:00,9841,,1275,1,9,328.3,328.3
2025-11-28T17:49:19.199000+00:00,9841,,1275,22,9,315.8,315.8
2025-11-28T17:49:28.574000+00:00,9841,,1275,27,9,282.1,282.1
2025-11-28T17:49:36.402000+00:00,9841,,1275,5,8,349.3,349.3
2025-11-28T17:49:42.824000+00:00,9841,,1275,16,9,341.2,341.2
2025-11-28T17:50:01.147000+00:00,9841,,1275,31,9,330.7,330.7
2025-11-28T17:50:08.988000+00:00,9841,,1275,87,9,336.8,336.8
2025-11-28T17:50:16.121000+00:00,9841,,1275,4,8,391.6,391.6
2025-11-28T17:50:21.433000+00:00,9841,,1275,81,8,399.0,399.0
2025-11-28T17:50:29.222000+00:00,9841,,1275,55,9,366.6,366.6
2025-11-28T17:50:41.389000+00:00,9841,,1275,23,9,336.4,336.4
2025-11-28T17:50:51.035000+00:00,9841,,1275,6,9,370.4,370.4
2025-11-28T17:50:59.787000+00:00,9841,,1275,14,7,531.1,531.1
2025-11-28T17:51:15.881000+00:00,9841,,1275,12,7,419.0,419.0
2025-11-28T17:55:16.592000+00:00,9841,,1275,16,12,40.4,40.4
2025-11-28T17:55:34.405000+00:00,9841,,1275,22,12,75.1,75.1
2025-11-28T17:55:41.936000+00:00,9841,,1275,27,12,77.2,77.2
2025-11-28T17:55:54.389000+00:00,9841,,1275,31,12,63.3,63.3
2025-11-28T17:56:02.436000+00:00,9841,,1275,87,12,54.3,54.3
2025-11-28T17:56:17.117000+00:00,9841,,1275,5,11,107.9,107.9
2025-11-28T18:06:02.985000+00:00,9841,,1275,12,13,269.1,269.1
2025-11-28T18:06:08.782000+00:00,9841,,1275,63,14,282.2,282.2
2025-11-28T18:06:21.501000+00:00,9841,,1275,1,15,406.6,406.6
2025-11-28T18:06:29.110000+00:00,9841,,1275,22,15,363.8,363.8
2025-11-28T18:06:36.923000+00:00,9841,,1275,55,15,341.8,341.8
2025-11-28T18:06:46.032000+00:00,9841,,1275,14,13,369.7,369.7
2025-11-28T18:06:52.392000+00:00,9841,,1275,16,15,389.1,389.1
2025-11-28T18:06:57.737000+00:00,9841,,1275,81,13,471.4,471.4
2025-11-28T18:07:13.016000+00:00,9841,,1275,23,15,362.5,362.5
2025-11-28T18:07:22.333000+00:00,9841,,1275,4,13,492.6,492.6
2025-11-28T18:11:31.291000+00:00,9841,,1275,12,16,22.7,22.7
2025-11-28T18:11:56.861000+00:00,9841,,1275,63,17,46.8,46.8
2025-11-29T14:23:01.416000+00:00,9845,4.9,1275,18,13,30.852,30.852
2025-11-29T14:28:47.409000+00:00,9845,2.9,1275,10,17,28.876,28.876
2025-11-29T14:28:55.585000+00:00,9845,4.0,1275,43,17,31.299,31.299
2025-11-29T18:00:04.075000+00:00,9846,,1275,55,1,,
2025-11-29T18:00:09.965000+00:00,9846,,1275,27,1,,
2025-11-29T18:00:17.343000+00:00,9846,,1275,23,1,,
2025-11-29T18:00:25.143000+00:00,9846,,1275,5,1,,
2025-11-29T18:00:32.346000+00:00,9846,,1275,31,1,,
2025-11-29T18:00:39.768000+00:00,9846,,1275,87,1,,
2025-11-29T18:00:47.924000+00:00,9846,,1275,30,1,,
2025-11-29T18:00:58.955000+00:00,9846,,1275,6,1,,
2025-11-29T18:01:03.877000+00:00,9846,,1275,12,1,,
2025-11-29T18:01:06.565000+00:00,9846,,1275,63,1,,
2025-11-29T18:01:15.940000+00:00,9846,,1275,18,1,,
2025-11-29T18:01:22.596000+00:00,9846,,1275,16,1,,
2025-11-29T18:01:29.158000+00:00,9846,,1275,14,1,,
2025-11-29T18:01:39.103000+00:00,9846,,1275,44,1,,
2025-11-29T18:01:47.790000+00:00,9846,,1275,10,1,,
2025-11-29T18:01:53.993000+00:00,9846,,1275,43,1,,
2025-11-29T18:02:06.227000+00:00,9846,,1275,1,1,,
2025-11-29T18:02:16.321000+00:00,9846,,1275,22,1,,
2025-11-29T18:02:25.977000+00:00,9846,,1275,4,1,,
